Site,Plot,Name,Point,Original_Name,Code,Easting,Northing,Elevation,Description,Longitude,Latitude,Ellipsoidal height,Origin,Easting RMS,Northing RMS,Elevation RMS,Lateral RMS,Antenna height,Antenna height units,Solution status,Averaging start,Averaging end,Samples,PDOP,Base easting,Base northing,Base elevation,Base longitude,Base latitude,Base ellipsoidal height,Baseline,CS name,Notes
L,ES,LECC,c,LECC,,,,,itex,-105.5767885,40.05602713,3439.301,Global,0.01,0.01,0.01,0.014,1.934,m,FIX,2023-09-28 12:28:31.0 UTC-06:00,2023-09-28 12:28:31.0 UTC-06:00,1,1,,,,-105.5769625,40.05588089,3448.041,23.043,Global CS,
L,ES,LECC,X,LECC1,,,,,itex,-105.576797,40.05603084,3439.648,Global,0.01,0.01,0.01,0.014,1.934,m,FIX,2023-09-28 12:28:40.2 UTC-06:00,2023-09-28 12:28:40.2 UTC-06:00,1,1.1,,,,-105.5769625,40.05588089,3448.041,22.78,Global CS,pretty sure this is the wrong point - LECC2 is right
L,ES,LECC,b,LECC2,,,,,itex,-105.5768034,40.05602766,3439.623,Global,0.01,0.01,0.01,0.014,1.934,m,FIX,2023-09-28 12:28:55.8 UTC-06:00,2023-09-28 12:28:55.8 UTC-06:00,1,1.1,,,,-105.5769625,40.05588089,3448.041,22.193,Global CS,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
L,CO,LCO,a,LCO1,,,,,plot,-105.5768417,40.05575686,3446.552,Global,0.01,0.01,0.01,0.014,1.934,m,FIX,2023-09-28 12:29:35.6 UTC-06:00,2023-09-28 12:29:35.6 UTC-06:00,1,1,,,,-105.5769625,40.05588089,3448.041,17.22,Global CS,
L,CO,LCO,b,LCO2,,,,,plot,-105.5768999,40.05583334,3446.211,Global,0.01,0.01,0.01,0.014,1.934,m,FIX,2023-09-28 12:29:46.2 UTC-06:00,2023-09-28 12:29:46.2 UTC-06:00,1,1.1,,,,-105.5769625,40.05588089,3448.041,7.517,Global CS,
L,CO,LCO,c,LCO3,,,,,plot,-105.5765172,40.05599399,3433.824,Global,0.01,0.01,0.01,0.014,1.934,m,FIX,2023-09-28 12:34:01.6 UTC-06:00,2023-09-28 12:34:01.6 UTC-06:00,1,1.2,,,,-105.5769625,40.05588089,3448.041,41.879,Global CS,
L,CO,LCO,d,LCO4,,,,,plot,-105.5765794,40.05606961,3434.143,Global,0.01,0.01,0.01,0.014,1.934,m,FIX,2023-09-28 12:34:10.6 UTC-06:00,2023-09-28 12:34:10.6 UTC-06:00,1,1,,,,-105.5769625,40.05588089,3448.041,40.648,Global CS,
L,CO,LCOT1,top,LCOT1_top,,,,,transect,-105.5768494,40.05576865,3446.306,Global,0.01,0.01,0.01,0.014,1.934,m,FIX,2023-09-28 12:30:12.8 UTC-06:00,2023-09-28 12:30:12.8 UTC-06:00,1,1.1,,,,-105.5769625,40.05588089,3448.041,15.772,Global CS,
L,CO,LCOT2,top,LCOT2_top,,,,,transect,-105.5768607,40.0557841,3446.038,Global,0.01,0.01,0.01,0.014,1.934,m,FIX,2023-09-28 12:30:26.0 UTC-06:00,2023-09-28 12:30:26.0 UTC-06:00,1,1.1,,,,-105.5769625,40.05588089,3448.041,13.826,Global CS,
L,CO,LCOT1,bottom,LCOT1,,,,,transect,-105.5765296,40.05600353,3433.751,Global,0.01,0.01,0.01,0.014,1.934,m,FIX,2023-09-28 12:34:29.4 UTC-06:00,2023-09-28 12:34:29.4 UTC-06:00,1,1.3,,,,-105.5769625,40.05588089,3448.041,41.281,Global CS,
L,CO,LCOT2,bottom,LCOT2,,,,,transect,-105.5765427,40.05601995,3433.928,Global,0.01,0.01,0.01,0.014,1.934,m,FIX,2023-09-28 12:34:33.8 UTC-06:00,2023-09-28 12:34:33.8 UTC-06:00,1,1.1,,,,-105.5769625,40.05588089,3448.041,40.883,Global CS,
L,CO,LCO_soil,8,LCO_soil4,,,,,soil,-105.5766099,40.05597759,3436.192,Global,0.015,0.013,0.031,0.02,1.934,m,FIX,2023-09-28 12:34:54.6 UTC-06:00,2023-09-28 12:34:54.6 UTC-06:00,1,1.1,,,,-105.5769625,40.05588089,3448.041,33.466,Global CS,
L,CO,LCO_soil,7,LCO_soil3,,,,,soil,-105.5767026,40.05592813,3440.263,Global,0.01,0.01,0.01,0.014,1.934,m,FIX,2023-09-28 12:35:13.6 UTC-06:00,2023-09-28 12:35:13.6 UTC-06:00,1,1.1,,,,-105.5769625,40.05588089,3448.041,23.535,Global CS,
L,CO,LCO_soil,6,LCO_soil2,,,,,soil,-105.5767248,40.055898,3441.505,Global,0.01,0.01,0.01,0.014,1.934,m,FIX,2023-09-28 12:35:24.0 UTC-06:00,2023-09-28 12:35:24.0 UTC-06:00,1,1.1,,,,-105.5769625,40.05588089,3448.041,20.9,Global CS,
L,CO,LCO_soil,5,LCO_soil1,,,,,soil,-105.5768064,40.05582877,3444.67,Global,0.01,0.01,0.01,0.014,1.934,m,FIX,2023-09-28 12:35:40.4 UTC-06:00,2023-09-28 12:35:40.4 UTC-06:00,1,1.1,,,,-105.5769625,40.05588089,3448.041,14.602,Global CS,
L,CO,LCOS1,a,LCOS1_a,,,,,subplot,-105.5768105,40.05578781,3445.408,Global,0.01,0.01,0.01,0.014,1.934,m,FIX,2023-09-28 12:30:49.4 UTC-06:00,2023-09-28 12:30:49.4 UTC-06:00,1,1.1,,,,-105.5769625,40.05588089,3448.041,16.608,Global CS,
L,CO,LCOS1,b,LCOS1_a1,,,,,subplot,-105.576814,40.05579189,3445.412,Global,0.01,0.01,0.01,0.014,1.934,m,FIX,2023-09-28 12:30:52.2 UTC-06:00,2023-09-28 12:30:52.2 UTC-06:00,1,1,,,,-105.5769625,40.05588089,3448.041,16.097,Global CS,
L,CO,LCOS1,c,LCOS1_a2,,,,,subplot,-105.5768014,40.05579345,3445.207,Global,0.01,0.01,0.01,0.014,1.934,m,FIX,2023-09-28 12:30:55.2 UTC-06:00,2023-09-28 12:30:55.2 UTC-06:00,1,1.2,,,,-105.5769625,40.05588089,3448.041,16.863,Global CS,
L,CO,LCOS1,d,LCOS1_a3,,,,,subplot,-105.5768047,40.05579751,3445.168,Global,0.01,0.01,0.01,0.014,1.934,m,FIX,2023-09-28 12:30:58.4 UTC-06:00,2023-09-28 12:30:58.4 UTC-06:00,1,1.1,,,,-105.5769625,40.05588089,3448.041,16.38,Global CS,
L,CO,LCOS5,a,LCOS5_a,,,,,subplot,-105.5768024,40.05580896,3444.873,Global,0.01,0.01,0.01,0.014,1.934,m,FIX,2023-09-28 12:31:10.4 UTC-06:00,2023-09-28 12:31:10.4 UTC-06:00,1,1.1,,,,-105.5769625,40.05588089,3448.041,15.884,Global CS,
L,CO,LCOS5,b,LCOS5_a1,,,,,subplot,-105.5768064,40.05581242,3444.902,Global,0.01,0.01,0.01,0.014,1.934,m,FIX,2023-09-28 12:31:15.0 UTC-06:00,2023-09-28 12:31:15.0 UTC-06:00,1,1,,,,-105.5769625,40.05588089,3448.041,15.396,Global CS,
L,CO,LCOS5,c,LCOS5_a2,,,,,subplot,-105.5767926,40.05581426,3444.611,Global,0.01,0.01,0.01,0.014,1.934,m,FIX,2023-09-28 12:31:18.2 UTC-06:00,2023-09-28 12:31:18.2 UTC-06:00,1,1.1,,,,-105.5769625,40.05588089,3448.041,16.351,Global CS,
L,CO,LCOS5,d,LCOS5_a3,,,,,subplot,-105.5767968,40.05581738,3444.62,Global,0.01,0.01,0.01,0.014,1.934,m,FIX,2023-09-28 12:31:21.0 UTC-06:00,2023-09-28 12:31:21.0 UTC-06:00,1,1.1,,,,-105.5769625,40.05588089,3448.041,15.879,Global CS,
L,CO,LCOS2,a,LCOS2_a,,,,,subplot,-105.5767292,40.05585616,3442.576,Global,0.01,0.01,0.01,0.014,1.934,m,FIX,2023-09-28 12:31:38.8 UTC-06:00,2023-09-28 12:31:38.8 UTC-06:00,1,1,,,,-105.5769625,40.05588089,3448.041,20.419,Global CS,
L,CO,LCOS2,b,LCOS2_a1,,,,,subplot,-105.5767331,40.05585991,3442.626,Global,0.01,0.01,0.01,0.014,1.934,m,FIX,2023-09-28 12:31:41.4 UTC-06:00,2023-09-28 12:31:41.4 UTC-06:00,1,1,,,,-105.5769625,40.05588089,3448.041,20.028,Global CS,
L,CO,LCOS2,c,LCOS2_a2,,,,,subplot,-105.5767201,40.05586188,3442.228,Global,0.01,0.01,0.01,0.014,1.934,m,FIX,2023-09-28 12:31:44.4 UTC-06:00,2023-09-28 12:31:44.4 UTC-06:00,1,1.2,,,,-105.5769625,40.05588089,3448.041,21.16,Global CS,
L,CO,LCOS2,d,LCOS2_a3,,,,,subplot,-105.5767244,40.05586522,3442.32,Global,0.01,0.01,0.01,0.014,1.934,m,FIX,2023-09-28 12:31:47.4 UTC-06:00,2023-09-28 12:31:47.4 UTC-06:00,1,1.1,,,,-105.5769625,40.05588089,3448.041,20.752,Global CS,
L,CO,LCOS6,a,LCOS6_a,,,,,subplot,-105.5767324,40.05586737,3442.529,Global,0.01,0.01,0.01,0.014,1.934,m,FIX,2023-09-28 12:31:59.2 UTC-06:00,2023-09-28 12:31:59.2 UTC-06:00,1,1,,,,-105.5769625,40.05588089,3448.041,20.027,Global CS,
L,CO,LCOS6,b,LCOS6_a1,,,,,subplot,-105.5767359,40.05587131,3442.518,Global,0.01,0.01,0.01,0.014,1.934,m,FIX,2023-09-28 12:32:01.8 UTC-06:00,2023-09-28 12:32:01.8 UTC-06:00,1,1,,,,-105.5769625,40.05588089,3448.041,19.707,Global CS,
L,CO,LCOS6,c,LCOS6_a2,,,,,subplot,-105.576724,40.05587311,3442.124,Global,0.01,0.01,0.01,0.014,1.934,m,FIX,2023-09-28 12:32:04.8 UTC-06:00,2023-09-28 12:32:04.8 UTC-06:00,1,1.2,,,,-105.5769625,40.05588089,3448.041,20.771,Global CS,
L,CO,LCOS6,d,LCOS6_a3,,,,,subplot,-105.5767274,40.05587661,3442.178,Global,0.01,0.01,0.01,0.014,1.934,m,FIX,2023-09-28 12:32:08.0 UTC-06:00,2023-09-28 12:32:08.0 UTC-06:00,1,1.1,,,,-105.5769625,40.05588089,3448.041,20.46,Global CS,
L,CO,LCOS7,a,LCOS7_a,,,,,subplot,-105.5766887,40.05590497,3440.148,Global,0.01,0.01,0.01,0.014,1.934,m,FIX,2023-09-28 12:32:22.4 UTC-06:00,2023-09-28 12:32:22.4 UTC-06:00,1,1.1,,,,-105.5769625,40.05588089,3448.041,24.271,Global CS,
L,CO,LCOS7,b,LCOS7_a1,,,,,subplot,-105.5766924,40.05590863,3440.193,Global,0.01,0.01,0.01,0.014,1.934,m,FIX,2023-09-28 12:32:26.0 UTC-06:00,2023-09-28 12:32:26.0 UTC-06:00,1,1.1,,,,-105.5769625,40.05588089,3448.041,24.002,Global CS,
L,CO,LCOS7,c,LCOS7_a2,,,,,subplot,-105.5766803,40.05591109,3439.827,Global,0.01,0.01,0.01,0.014,1.934,m,FIX,2023-09-28 12:32:29.4 UTC-06:00,2023-09-28 12:32:29.4 UTC-06:00,1,1.2,,,,-105.5769625,40.05588089,3448.041,25.128,Global CS,
L,CO,LCOS7,d,LCOS7_a3,,,,,subplot,-105.576684,40.05591465,3439.902,Global,0.01,0.01,0.01,0.014,1.934,m,FIX,2023-09-28 12:32:33.2 UTC-06:00,2023-09-28 12:32:33.2 UTC-06:00,1,1.1,,,,-105.5769625,40.05588089,3448.041,24.855,Global CS,
L,CO,LCOS3,a,LCOS3_a,,,,,subplot,-105.5766553,40.0559061,3439.21,Global,0.01,0.01,0.01,0.014,1.934,m,FIX,2023-09-28 12:32:47.0 UTC-06:00,2023-09-28 12:32:47.0 UTC-06:00,1,1.1,,,,-105.5769625,40.05588089,3448.041,27.261,Global CS,
L,CO,LCOS3,b,LCOS3_a1,,,,,subplot,-105.5766594,40.05590985,3439.213,Global,0.01,0.01,0.01,0.014,1.934,m,FIX,2023-09-28 12:32:50.4 UTC-06:00,2023-09-28 12:32:50.4 UTC-06:00,1,1.2,,,,-105.5769625,40.05588089,3448.041,26.976,Global CS,
L,CO,LCOS3,c,LCOS3_a2,,,,,subplot,-105.5766472,40.05591212,3438.833,Global,0.01,0.01,0.014,0.014,1.934,m,FIX,2023-09-28 12:32:53.0 UTC-06:00,2023-09-28 12:32:53.0 UTC-06:00,1,1.2,,,,-105.5769625,40.05588089,3448.041,28.099,Global CS,
L,CO,LCOS3,d,LCOS3_a3,,,,,subplot,-105.5766517,40.0559154,3438.828,Global,0.01,0.01,0.015,0.014,1.934,m,FIX,2023-09-28 12:32:56.0 UTC-06:00,2023-09-28 12:32:56.0 UTC-06:00,1,1.1,,,,-105.5769625,40.05588089,3448.041,27.779,Global CS,
L,CO,LCOS4,a,LCOS4_a,,,,,subplot,-105.5765872,40.0559569,3436.068,Global,0.01,0.01,0.01,0.014,1.934,m,FIX,2023-09-28 12:33:15.0 UTC-06:00,2023-09-28 12:33:15.0 UTC-06:00,1,1.2,,,,-105.5769625,40.05588089,3448.041,34.624,Global CS,
L,CO,LCOS4,b,LCOS4_a1,,,,,subplot,-105.5765916,40.05595995,3436.126,Global,0.01,0.01,0.01,0.014,1.934,m,FIX,2023-09-28 12:33:18.2 UTC-06:00,2023-09-28 12:33:18.2 UTC-06:00,1,1.1,,,,-105.5769625,40.05588089,3448.041,34.348,Global CS,
L,CO,LCOS4,c,LCOS4_a2,,,,,subplot,-105.5765789,40.05596201,3435.718,Global,0.01,0.01,0.014,0.014,1.934,m,FIX,2023-09-28 12:33:22.6 UTC-06:00,2023-09-28 12:33:22.6 UTC-06:00,1,1.1,,,,-105.5769625,40.05588089,3448.041,35.518,Global CS,
L,CO,LCOS4,d,LCOS4_a3,,,,,subplot,-105.5765827,40.05596576,3435.796,Global,0.01,0.01,0.016,0.014,1.934,m,FIX,2023-09-28 12:33:25.4 UTC-06:00,2023-09-28 12:33:25.4 UTC-06:00,1,1.1,,,,-105.5769625,40.05588089,3448.041,35.306,Global CS,
L,CO,LCOS8,a,LCOS8_a,,,,,subplot,-105.5765645,40.05601116,3434.288,Global,0.01,0.01,0.01,0.014,1.934,m,FIX,2023-09-28 12:33:41.4 UTC-06:00,2023-09-28 12:33:41.4 UTC-06:00,1,1.2,,,,-105.5769625,40.05588089,3448.041,38.779,Global CS,
L,CO,LCOS8,b,LCOS8_a1,,,,,subplot,-105.5765684,40.05601522,3434.351,Global,0.01,0.01,0.01,0.014,1.934,m,FIX,2023-09-28 12:33:44.2 UTC-06:00,2023-09-28 12:33:44.2 UTC-06:00,1,1.1,,,,-105.5769625,40.05588089,3448.041,38.639,Global CS,
L,CO,LCOS8,c,LCOS8_a2,,,,,subplot,-105.576555,40.056017,3434.077,Global,0.01,0.01,0.01,0.014,1.934,m,FIX,2023-09-28 12:33:47.6 UTC-06:00,2023-09-28 12:33:47.6 UTC-06:00,1,1.2,,,,-105.5769625,40.05588089,3448.041,39.796,Global CS,
L,CO,LCOS8,d,LCOS8_a3,,,,,subplot,-105.5765589,40.05602064,3434.128,Global,0.01,0.01,0.01,0.014,1.934,m,FIX,2023-09-28 12:33:50.4 UTC-06:00,2023-09-28 12:33:50.4 UTC-06:00,1,1.1,,,,-105.5769625,40.05588089,3448.041,39.645,Global CS,
L,CO,LCWA,c,LCWA,,,,,itex,-105.5768307,40.05585172,3444.56,Global,0.01,0.01,0.01,0.014,1.934,m,FIX,2023-09-28 12:36:00.2 UTC-06:00,2023-09-28 12:36:00.2 UTC-06:00,1,1.2,,,,-105.5769625,40.05588089,3448.041,11.816,Global CS,
L,CO,LCWA,b,LCWA1,,,,,itex,-105.5768468,40.05585409,3444.862,Global,0.01,0.01,0.01,0.014,1.934,m,FIX,2023-09-28 12:36:04.6 UTC-06:00,2023-09-28 12:36:04.6 UTC-06:00,1,1.1,,,,-105.5769625,40.05588089,3448.041,10.396,Global CS,
L,CO,LCCA,c,LCCA,,,,,itex,-105.5768421,40.05586191,3444.581,Global,0.01,0.01,0.01,0.014,1.934,m,FIX,2023-09-28 12:36:32.6 UTC-06:00,2023-09-28 12:36:32.6 UTC-06:00,1,1.1,,,,-105.5769625,40.05588089,3448.041,10.601,Global CS,
L,CO,LCCA,b,LCCA1,,,,,itex,-105.5768577,40.05586418,3444.906,Global,0.01,0.01,0.01,0.014,1.934,m,FIX,2023-09-28 12:36:37.2 UTC-06:00,2023-09-28 12:36:37.2 UTC-06:00,1,1.2,,,,-105.5769625,40.05588089,3448.041,9.218,Global CS,
L,CO,LCWC,c,LCWB,,,,,itex,-105.5767312,40.05589846,3441.715,Global,0.01,0.01,0.01,0.014,1.934,m,FIX,2023-09-28 12:36:58.6 UTC-06:00,2023-09-28 12:36:58.6 UTC-06:00,1,1.1,,,,-105.5769625,40.05588089,3448.041,20.329,Global CS,LCWC
L,CO,LCWC,b,LCWB1,,,,,itex,-105.5767463,40.05589744,3442.054,Global,0.01,0.01,0.01,0.014,1.934,m,FIX,2023-09-28 12:37:04.6 UTC-06:00,2023-09-28 12:37:04.6 UTC-06:00,1,1.2,,,,-105.5769625,40.05588089,3448.041,18.985,Global CS,LCWC1
L,CO,LCCC,c,LCCB,,,,,itex,-105.5767384,40.05590965,3441.644,Global,0.01,0.01,0.01,0.014,1.934,m,FIX,2023-09-28 12:37:18.8 UTC-06:00,2023-09-28 12:37:18.8 UTC-06:00,1,1.1,,,,-105.5769625,40.05588089,3448.041,19.907,Global CS,LCCC
L,CO,LCCC,b,LCCB1,,,,,itex,-105.5767541,40.05591203,3441.927,Global,0.01,0.01,0.01,0.014,1.934,m,FIX,2023-09-28 12:37:24.6 UTC-06:00,2023-09-28 12:37:24.6 UTC-06:00,1,1.1,,,,-105.5769625,40.05588089,3448.041,18.602,Global CS,LCCC1
L,CO,LCWB,c,LCWB_right,,,,,itex,-105.5767757,40.0558708,3443.229,Global,0.01,0.01,0.011,0.014,1.934,m,FIX,2023-09-28 12:38:33.0 UTC-06:00,2023-09-28 12:38:33.0 UTC-06:00,1,1.1,,,,-105.5769625,40.05588089,3448.041,16.245,Global CS,
L,CO,LCWB,b,LCWB_right1,,,,,itex,-105.5767919,40.05587086,3443.517,Global,0.01,0.01,0.01,0.014,1.934,m,FIX,2023-09-28 12:38:38.0 UTC-06:00,2023-09-28 12:38:38.0 UTC-06:00,1,1.2,,,,-105.5769625,40.05588089,3448.041,14.833,Global CS,
L,CO,LCCB,c,LCCB_right,,,,,itex,-105.5767866,40.05588033,3443.226,Global,0.01,0.01,0.01,0.014,1.934,m,FIX,2023-09-28 12:38:56.2 UTC-06:00,2023-09-28 12:38:56.2 UTC-06:00,1,1.1,,,,-105.5769625,40.05588089,3448.041,15.29,Global CS,
L,CO,LCCB,b,LCCB_right1,,,,,itex,-105.5767996,40.0558796,3443.453,Global,0.01,0.01,0.01,0.014,1.934,m,FIX,2023-09-28 12:39:01.0 UTC-06:00,2023-09-28 12:39:01.0 UTC-06:00,1,1.2,,,,-105.5769625,40.05588089,3448.041,14.16,Global CS,
